Keypad 4 Onset	Keypad 4 Offset	Keypad 4 Duration	Keypad 3 Onset	Keypad 3 Offset	Keypad 3 Duration	Keypad 2 Onset	Keypad 2 Offset	Keypad 2 Duration	Keypad 1 Onset	Keypad 1 Offset	Keypad 1 Duration	Opto 4 Onset	Opto 4 Offset	Opto 4 Duration	Opto 3 Onset	Opto 3 Offset	Opto 3 Duration	Opto 2 Onset	Opto 2 Offset	Opto 2 Duration	Opto 1 Onset	Opto 1 Offset	Opto 1 Duration	TTL in 2 Onset	TTL in 2 Offset	TTL in 2 Duration	TTL in 1 Onset	TTL in 1 Offset	TTL in 1 Duration	Mic 2 Onset	Mic 2 Offset	Mic 2 Duration	Mic 1 Onset	Mic 1 Offset	Mic 1 Duration	Act close 4 Onset	Act close 4 Offset	Act close 4 Duration	Act close 3 Onset	Act close 3 Offset	Act close 3 Duration	Act close 2 Onset	Act close 2 Offset	Act close 2 Duration	Act close 1 Onset	Act close 1 Offset	Act close 1 Duration	TTL out 2 Onset	TTL out 2 Offset	TTL out 2 Duration	TTL out 1 Onset	TTL out 1 Offset	TTL out 1 Duration	Sounder 2 Onset	Sounder 2 Offset	Sounder 2 Duration	Sounder 1 Onset	Sounder 1 Offset	Sounder 1 Duration	TTLe in 8 Onset	TTLe in 8 Offset	TTLe in 8 Duration	TTLe in 7 Onset	TTLe in 7 Offset	TTLe in 7 Duration	TTLe in 6 Onset	TTLe in 6 Offset	TTLe in 6 Duration	TTLe in 5 Onset	TTLe in 5 Offset	TTLe in 5 Duration	TTLe in 4 Onset	TTLe in 4 Offset	TTLe in 4 Duration	TTLe in 3 Onset	TTLe in 3 Offset	TTLe in 3 Duration	TTLe in 2 Onset	TTLe in 2 Offset	TTLe in 2 Duration	TTLe in 1 Onset	TTLe in 1 Offset	TTLe in 1 Duration	TTLe out 8 Onset	TTLe out 8 Offset	TTLe out 8 Duration	TTLe out 7 Onset	TTLe out 7 Offset	TTLe out 7 Duration	TTLe out 6 Onset	TTLe out 6 Offset	TTLe out 6 Duration	TTLe out 5 Onset	TTLe out 5 Offset	TTLe out 5 Duration	TTLe out 4 Onset	TTLe out 4 Offset	TTLe out 4 Duration	TTLe out 3 Onset	TTLe out 3 Offset	TTLe out 3 Duration	TTLe out 2 Onset	TTLe out 2 Offset	TTLe out 2 Duration	TTLe out 1 Onset	TTLe out 1 Offset	TTLe out 1 Duration
															0.25	209.75	209.50																																																																																										
															2,628.25	2,876.25	248.00																																																																																										
															4,378.25	4,626.25	248.00																																																																																										
															6,128.00	6,376.00	248.00																																																																																										
															7,894.75	8,142.75	248.00																																																																																										
															9,644.50	9,892.50	248.00																																																																																										
															11,394.50	11,642.50	248.00																																																																																										
															13,144.25	13,392.25	248.00																																																																																										
															14,910.75	15,158.75	248.00																																																																																										
															16,660.75	16,908.75	248.00																																																																																										
															18,410.50	18,658.50	248.00																																																																																										
															20,160.50	20,408.50	248.00																																																																																										
															21,910.25	22,158.25	248.00																																																																																										
															23,677.00	23,925.00	248.00																																																																																										
															25,426.75	25,674.75	248.00																																																																																										
															27,193.25	27,424.75	231.50																																																																																										
															28,926.50	29,174.50	248.00																																																																																										
															30,676.50	30,924.50	248.00																																																																																										
															32,426.25	32,674.25	248.00																																																																																										
															34,176.25	34,424.25	248.00																																																																																										
															35,926.00	36,174.00	248.00																																																																																										
															37,676.00	37,924.00	248.00																																																																																										
															39,442.50	39,690.50	248.00																																																																																										
															41,209.00	41,440.25	231.25																																																																																										
															42,942.25	43,190.25	248.00																																																																																										
															44,692.00	44,940.00	248.00																																																																																										
															46,458.75	46,690.00	231.25																																																																																										
															48,191.75	48,439.75	248.00																																																																																										
															49,941.75	50,189.75	248.00																																																																																										
															51,691.50	51,939.50	248.00																																																																																										
															53,458.25	53,689.50	231.25																																																																																										
															55,191.25	55,439.25	248.00																																																																																										
															56,941.25	57,189.25	248.00																																																																																										
															58,707.75	58,939.00	231.25																																																																																										
															60,441.00	60,689.00	248.00																																																																																										
															62,191.00	62,438.75	247.75																																																																																										
															63,940.75	64,188.75	248.00																																																																																										
															65,690.75	65,938.50	247.75																																																																																										
															67,440.50	67,688.50	248.00																																																																																										
															69,190.50	69,438.50	248.00																																																																																										
															70,940.25	71,188.25	248.00																																																																																										
															72,690.25	72,938.25	248.00																																																																																										
															74,440.00	74,688.00	248.00																																																																																										
															76,190.00	76,438.00	248.00																																																																																										
															77,939.75	78,187.75	248.00																																																																																										
															79,706.25	79,954.25	248.00																																																																																										
															81,456.25	81,704.25	248.00																																																																																										
															83,222.75	83,454.00	231.25																																																																																										
															84,956.00	85,204.00	248.00																																																																																										
															86,705.75	86,953.75	248.00																																																																																										
															88,472.50	88,703.75	231.25																																																																																										
															90,205.50	90,453.50	248.00																																																																																										
															91,955.50	92,203.50	248.00																																																																																										
