Keypad 4 Onset	Keypad 4 Offset	Keypad 4 Duration	Keypad 3 Onset	Keypad 3 Offset	Keypad 3 Duration	Keypad 2 Onset	Keypad 2 Offset	Keypad 2 Duration	Keypad 1 Onset	Keypad 1 Offset	Keypad 1 Duration	Opto 4 Onset	Opto 4 Offset	Opto 4 Duration	Opto 3 Onset	Opto 3 Offset	Opto 3 Duration	Opto 2 Onset	Opto 2 Offset	Opto 2 Duration	Opto 1 Onset	Opto 1 Offset	Opto 1 Duration	TTL in 2 Onset	TTL in 2 Offset	TTL in 2 Duration	TTL in 1 Onset	TTL in 1 Offset	TTL in 1 Duration	Mic 2 Onset	Mic 2 Offset	Mic 2 Duration	Mic 1 Onset	Mic 1 Offset	Mic 1 Duration	Act close 4 Onset	Act close 4 Offset	Act close 4 Duration	Act close 3 Onset	Act close 3 Offset	Act close 3 Duration	Act close 2 Onset	Act close 2 Offset	Act close 2 Duration	Act close 1 Onset	Act close 1 Offset	Act close 1 Duration	TTL out 2 Onset	TTL out 2 Offset	TTL out 2 Duration	TTL out 1 Onset	TTL out 1 Offset	TTL out 1 Duration	Sounder 2 Onset	Sounder 2 Offset	Sounder 2 Duration	Sounder 1 Onset	Sounder 1 Offset	Sounder 1 Duration	TTLe in 8 Onset	TTLe in 8 Offset	TTLe in 8 Duration	TTLe in 7 Onset	TTLe in 7 Offset	TTLe in 7 Duration	TTLe in 6 Onset	TTLe in 6 Offset	TTLe in 6 Duration	TTLe in 5 Onset	TTLe in 5 Offset	TTLe in 5 Duration	TTLe in 4 Onset	TTLe in 4 Offset	TTLe in 4 Duration	TTLe in 3 Onset	TTLe in 3 Offset	TTLe in 3 Duration	TTLe in 2 Onset	TTLe in 2 Offset	TTLe in 2 Duration	TTLe in 1 Onset	TTLe in 1 Offset	TTLe in 1 Duration	TTLe out 8 Onset	TTLe out 8 Offset	TTLe out 8 Duration	TTLe out 7 Onset	TTLe out 7 Offset	TTLe out 7 Duration	TTLe out 6 Onset	TTLe out 6 Offset	TTLe out 6 Duration	TTLe out 5 Onset	TTLe out 5 Offset	TTLe out 5 Duration	TTLe out 4 Onset	TTLe out 4 Offset	TTLe out 4 Duration	TTLe out 3 Onset	TTLe out 3 Offset	TTLe out 3 Duration	TTLe out 2 Onset	TTLe out 2 Offset	TTLe out 2 Duration	TTLe out 1 Onset	TTLe out 1 Offset	TTLe out 1 Duration
															1,833.50	1,881.00	47.50																																																																																										
															2,416.75	2,464.25	47.50																																																																																										
															3,000.00	3,047.75	47.75																																																																																										
															3,600.00	3,647.50	47.50																																																																																										
															4,233.25	4,281.00	47.75																																																																																										
															4,816.50	4,864.25	47.75																																																																																										
															5,399.75	5,447.50	47.75																																																																																										
															5,983.00	6,030.75	47.75																																																																																										
															6,566.50	6,614.00	47.50																																																																																										
															7,149.75	7,197.25	47.50																																																																																										
															7,733.00	7,780.75	47.75																																																																																										
															8,316.25	8,364.00	47.75																																																																																										
															8,916.25	8,964.00	47.75																																																																																										
															9,499.50	9,547.25	47.75																																																																																										
															10,082.75	10,130.50	47.75																																																																																										
															10,666.25	10,713.75	47.50																																																																																										
															11,249.50	11,297.00	47.50																																																																																										
															11,832.75	11,880.50	47.75																																																																																										
															12,416.00	12,463.75	47.75																																																																																										
															12,999.25	13,047.00	47.75																																																																																										
															13,582.50	13,630.25	47.75																																																																																										
															14,166.00	14,213.50	47.50																																																																																										
															14,765.75	14,813.50	47.75																																																																																										
															15,349.25	15,396.75	47.50																																																																																										
															15,932.50	15,980.00	47.50																																																																																										
															16,515.75	16,563.50	47.75																																																																																										
															17,099.00	17,146.75	47.75																																																																																										
															17,682.25	17,730.00	47.75																																																																																										
															18,265.75	18,313.25	47.50																																																																																										
															18,849.00	18,896.50	47.50																																																																																										
															19,432.25	19,480.00	47.75																																																																																										
															20,032.25	20,079.75	47.50																																																																																										
															20,632.25	20,679.75	47.50																																																																																										
															21,215.50	21,263.00	47.50																																																																																										
															21,798.75	21,846.50	47.75																																																																																										
															22,382.00	22,429.75	47.75																																																																																										
															22,965.25	23,013.00	47.75																																																																																										
															23,548.75	23,596.25	47.50																																																																																										
															24,132.00	24,179.50	47.50																																																																																										
															24,715.25	24,762.75	47.50																																																																																										
															25,365.25	25,412.75	47.50																																																																																										
															25,948.50	25,996.25	47.75																																																																																										
															26,531.75	26,579.50	47.75																																																																																										
															27,115.00	27,162.75	47.75																																																																																										
															27,698.25	27,746.00	47.75																																																																																										
															28,281.75	28,329.25	47.50																																																																																										
															28,865.00	28,912.50	47.50																																																																																										
															29,448.25	29,496.00	47.75																																																																																										
															30,031.50	30,079.25	47.75																																																																																										
															30,631.50	30,679.25	47.75																																																																																										
															31,231.50	31,279.00	47.50																																																																																										
															31,814.75	31,862.50	47.75																																																																																										
															32,398.00	32,445.75	47.75																																																																																										
															32,981.25	33,029.00	47.75																																																																																										
															33,564.75	33,612.25	47.50																																																																																										
															34,148.00	34,195.50	47.50																																																																																										
															34,731.25	34,778.75	47.50																																																																																										
