Keypad 4 Onset	Keypad 4 Offset	Keypad 4 Duration	Keypad 3 Onset	Keypad 3 Offset	Keypad 3 Duration	Keypad 2 Onset	Keypad 2 Offset	Keypad 2 Duration	Keypad 1 Onset	Keypad 1 Offset	Keypad 1 Duration	Opto 4 Onset	Opto 4 Offset	Opto 4 Duration	Opto 3 Onset	Opto 3 Offset	Opto 3 Duration	Opto 2 Onset	Opto 2 Offset	Opto 2 Duration	Opto 1 Onset	Opto 1 Offset	Opto 1 Duration	TTL in 2 Onset	TTL in 2 Offset	TTL in 2 Duration	TTL in 1 Onset	TTL in 1 Offset	TTL in 1 Duration	Mic 2 Onset	Mic 2 Offset	Mic 2 Duration	Mic 1 Onset	Mic 1 Offset	Mic 1 Duration	Act close 4 Onset	Act close 4 Offset	Act close 4 Duration	Act close 3 Onset	Act close 3 Offset	Act close 3 Duration	Act close 2 Onset	Act close 2 Offset	Act close 2 Duration	Act close 1 Onset	Act close 1 Offset	Act close 1 Duration	TTL out 2 Onset	TTL out 2 Offset	TTL out 2 Duration	TTL out 1 Onset	TTL out 1 Offset	TTL out 1 Duration	Sounder 2 Onset	Sounder 2 Offset	Sounder 2 Duration	Sounder 1 Onset	Sounder 1 Offset	Sounder 1 Duration	TTLe in 8 Onset	TTLe in 8 Offset	TTLe in 8 Duration	TTLe in 7 Onset	TTLe in 7 Offset	TTLe in 7 Duration	TTLe in 6 Onset	TTLe in 6 Offset	TTLe in 6 Duration	TTLe in 5 Onset	TTLe in 5 Offset	TTLe in 5 Duration	TTLe in 4 Onset	TTLe in 4 Offset	TTLe in 4 Duration	TTLe in 3 Onset	TTLe in 3 Offset	TTLe in 3 Duration	TTLe in 2 Onset	TTLe in 2 Offset	TTLe in 2 Duration	TTLe in 1 Onset	TTLe in 1 Offset	TTLe in 1 Duration	TTLe out 8 Onset	TTLe out 8 Offset	TTLe out 8 Duration	TTLe out 7 Onset	TTLe out 7 Offset	TTLe out 7 Duration	TTLe out 6 Onset	TTLe out 6 Offset	TTLe out 6 Duration	TTLe out 5 Onset	TTLe out 5 Offset	TTLe out 5 Duration	TTLe out 4 Onset	TTLe out 4 Offset	TTLe out 4 Duration	TTLe out 3 Onset	TTLe out 3 Offset	TTLe out 3 Duration	TTLe out 2 Onset	TTLe out 2 Offset	TTLe out 2 Duration	TTLe out 1 Onset	TTLe out 1 Offset	TTLe out 1 Duration
															1,383.00	1,447.50	64.50																																																																																										
															1,949.75	2,014.00	64.25																																																																																										
															2,516.50	2,597.50	81.00																																																																																										
															3,083.00	3,164.00	81.00																																																																																										
															3,649.75	3,730.75	81.00																																																																																										
															4,216.50	4,297.50	81.00																																																																																										
															4,783.00	4,864.00	81.00																																																																																										
															5,349.75	5,430.75	81.00																																																																																										
															5,916.50	5,997.50	81.00																																																																																										
															6,499.75	6,564.00	64.25																																																																																										
															7,066.50	7,130.75	64.25																																																																																										
															7,633.00	7,697.50	64.50																																																																																										
															8,199.75	8,264.00	64.25																																																																																										
															8,766.50	8,830.75	64.25																																																																																										
															9,333.00	9,414.00	81.00																																																																																										
															9,899.75	9,980.75	81.00																																																																																										
															10,466.50	10,547.25	80.75																																																																																										
															11,033.00	11,114.00	81.00																																																																																										
															11,599.75	11,680.75	81.00																																																																																										
															12,166.50	12,247.25	80.75																																																																																										
															12,733.00	12,814.00	81.00																																																																																										
															13,316.50	13,380.75	64.25																																																																																										
															13,883.00	13,947.25	64.25																																																																																										
															14,449.75	14,514.00	64.25																																																																																										
															15,016.50	15,080.75	64.25																																																																																										
															15,583.00	15,647.25	64.25																																																																																										
															16,149.75	16,230.75	81.00																																																																																										
															16,716.50	16,797.25	80.75																																																																																										
															17,283.00	17,364.00	81.00																																																																																										
															17,849.75	17,930.75	81.00																																																																																										
															18,416.50	18,497.25	80.75																																																																																										
															18,983.00	19,064.00	81.00																																																																																										
															19,549.75	19,630.75	81.00																																																																																										
															20,116.25	20,197.25	81.00																																																																																										
															20,699.75	20,764.00	64.25																																																																																										
															21,266.25	21,330.75	64.50																																																																																										
															21,833.00	21,897.25	64.25																																																																																										
															22,399.75	22,464.00	64.25																																																																																										
															22,966.25	23,030.75	64.50																																																																																										
															23,533.00	23,614.00	81.00																																																																																										
															24,099.75	24,180.75	81.00																																																																																										
															24,666.25	24,747.25	81.00																																																																																										
															25,233.00	25,314.00	81.00																																																																																										
															25,799.75	25,880.75	81.00																																																																																										
															26,366.25	26,447.25	81.00																																																																																										
															26,933.00	27,014.00	81.00																																																																																										
															27,499.75	27,580.75	81.00																																																																																										
															28,083.00	28,147.25	64.25																																																																																										
															28,649.75	28,714.00	64.25																																																																																										
															29,216.25	29,280.75	64.50																																																																																										
															29,783.00	29,847.25	64.25																																																																																										
															30,349.75	30,414.00	64.25																																																																																										
