Keypad 4 Onset	Keypad 4 Offset	Keypad 4 Duration	Keypad 3 Onset	Keypad 3 Offset	Keypad 3 Duration	Keypad 2 Onset	Keypad 2 Offset	Keypad 2 Duration	Keypad 1 Onset	Keypad 1 Offset	Keypad 1 Duration	Opto 4 Onset	Opto 4 Offset	Opto 4 Duration	Opto 3 Onset	Opto 3 Offset	Opto 3 Duration	Opto 2 Onset	Opto 2 Offset	Opto 2 Duration	Opto 1 Onset	Opto 1 Offset	Opto 1 Duration	TTL in 2 Onset	TTL in 2 Offset	TTL in 2 Duration	TTL in 1 Onset	TTL in 1 Offset	TTL in 1 Duration	Mic 2 Onset	Mic 2 Offset	Mic 2 Duration	Mic 1 Onset	Mic 1 Offset	Mic 1 Duration	Act close 4 Onset	Act close 4 Offset	Act close 4 Duration	Act close 3 Onset	Act close 3 Offset	Act close 3 Duration	Act close 2 Onset	Act close 2 Offset	Act close 2 Duration	Act close 1 Onset	Act close 1 Offset	Act close 1 Duration	TTL out 2 Onset	TTL out 2 Offset	TTL out 2 Duration	TTL out 1 Onset	TTL out 1 Offset	TTL out 1 Duration	Sounder 2 Onset	Sounder 2 Offset	Sounder 2 Duration	Sounder 1 Onset	Sounder 1 Offset	Sounder 1 Duration	TTLe in 8 Onset	TTLe in 8 Offset	TTLe in 8 Duration	TTLe in 7 Onset	TTLe in 7 Offset	TTLe in 7 Duration	TTLe in 6 Onset	TTLe in 6 Offset	TTLe in 6 Duration	TTLe in 5 Onset	TTLe in 5 Offset	TTLe in 5 Duration	TTLe in 4 Onset	TTLe in 4 Offset	TTLe in 4 Duration	TTLe in 3 Onset	TTLe in 3 Offset	TTLe in 3 Duration	TTLe in 2 Onset	TTLe in 2 Offset	TTLe in 2 Duration	TTLe in 1 Onset	TTLe in 1 Offset	TTLe in 1 Duration	TTLe out 8 Onset	TTLe out 8 Offset	TTLe out 8 Duration	TTLe out 7 Onset	TTLe out 7 Offset	TTLe out 7 Duration	TTLe out 6 Onset	TTLe out 6 Offset	TTLe out 6 Duration	TTLe out 5 Onset	TTLe out 5 Offset	TTLe out 5 Duration	TTLe out 4 Onset	TTLe out 4 Offset	TTLe out 4 Duration	TTLe out 3 Onset	TTLe out 3 Offset	TTLe out 3 Duration	TTLe out 2 Onset	TTLe out 2 Offset	TTLe out 2 Duration	TTLe out 1 Onset	TTLe out 1 Offset	TTLe out 1 Duration
															720.25	786.75	66.50																																																																																										
															1,270.25	1,336.75	66.50																																																																																										
															1,820.25	1,886.75	66.50																																																																																										
															2,370.25	2,436.75	66.50																																																																																										
															2,920.25	2,986.75	66.50																																																																																										
															3,470.25	3,536.75	66.50																																																																																										
															4,020.25	4,086.75	66.50																																																																																										
															4,570.25	4,636.75	66.50																																																																																										
															5,120.25	5,186.75	66.50																																																																																										
															5,687.00	5,736.50	49.50																																																																																										
															6,237.00	6,286.50	49.50																																																																																										
															6,787.00	6,836.50	49.50																																																																																										
															7,337.00	7,403.25	66.25																																																																																										
															7,887.00	7,953.25	66.25																																																																																										
															8,437.00	8,503.25	66.25																																																																																										
															8,987.00	9,053.25	66.25																																																																																										
															9,537.00	9,603.25	66.25																																																																																										
															10,087.00	10,153.25	66.25																																																																																										
															10,637.00	10,686.50	49.50																																																																																										
															11,187.00	11,253.25	66.25																																																																																										
															11,737.00	11,803.25	66.25																																																																																										
															12,287.00	12,353.25	66.25																																																																																										
															12,837.00	12,903.25	66.25																																																																																										
															13,387.00	13,453.25	66.25																																																																																										
															13,937.00	14,003.25	66.25																																																																																										
															14,487.00	14,553.25	66.25																																																																																										
															15,037.00	15,103.25	66.25																																																																																										
															15,587.00	15,653.25	66.25																																																																																										
															16,137.00	16,203.25	66.25																																																																																										
															16,687.00	16,753.25	66.25																																																																																										
															17,237.00	17,303.25	66.25																																																																																										
															17,787.00	17,853.25	66.25																																																																																										
															18,353.50	18,403.25	49.75																																																																																										
															18,903.50	18,953.25	49.75																																																																																										
															19,453.50	19,486.50	33.00																																																																																										
															20,003.50	20,053.25	49.75																																																																																										
															20,553.50	20,620.00	66.50																																																																																										
															21,103.50	21,170.00	66.50																																																																																										
															21,653.50	21,720.00	66.50																																																																																										
															22,203.50	22,270.00	66.50																																																																																										
															22,753.50	22,820.00	66.50																																																																																										
															23,303.50	23,370.00	66.50																																																																																										
															23,853.50	23,920.00	66.50																																																																																										
															24,403.50	24,470.00	66.50																																																																																										
															24,953.50	25,020.00	66.50																																																																																										
															25,503.50	25,570.00	66.50																																																																																										
															26,053.50	26,120.00	66.50																																																																																										
															26,603.50	26,670.00	66.50																																																																																										
															27,153.50	27,220.00	66.50																																																																																										
															27,703.50	27,770.00	66.50																																																																																										
															28,253.50	28,319.75	66.25																																																																																										
															28,803.50	28,869.75	66.25																																																																																										
