Keypad 4 Onset	Keypad 4 Offset	Keypad 4 Duration	Keypad 3 Onset	Keypad 3 Offset	Keypad 3 Duration	Keypad 2 Onset	Keypad 2 Offset	Keypad 2 Duration	Keypad 1 Onset	Keypad 1 Offset	Keypad 1 Duration	Opto 4 Onset	Opto 4 Offset	Opto 4 Duration	Opto 3 Onset	Opto 3 Offset	Opto 3 Duration	Opto 2 Onset	Opto 2 Offset	Opto 2 Duration	Opto 1 Onset	Opto 1 Offset	Opto 1 Duration	TTL in 2 Onset	TTL in 2 Offset	TTL in 2 Duration	TTL in 1 Onset	TTL in 1 Offset	TTL in 1 Duration	Mic 2 Onset	Mic 2 Offset	Mic 2 Duration	Mic 1 Onset	Mic 1 Offset	Mic 1 Duration	Act close 4 Onset	Act close 4 Offset	Act close 4 Duration	Act close 3 Onset	Act close 3 Offset	Act close 3 Duration	Act close 2 Onset	Act close 2 Offset	Act close 2 Duration	Act close 1 Onset	Act close 1 Offset	Act close 1 Duration	TTL out 2 Onset	TTL out 2 Offset	TTL out 2 Duration	TTL out 1 Onset	TTL out 1 Offset	TTL out 1 Duration	Sounder 2 Onset	Sounder 2 Offset	Sounder 2 Duration	Sounder 1 Onset	Sounder 1 Offset	Sounder 1 Duration	TTLe in 8 Onset	TTLe in 8 Offset	TTLe in 8 Duration	TTLe in 7 Onset	TTLe in 7 Offset	TTLe in 7 Duration	TTLe in 6 Onset	TTLe in 6 Offset	TTLe in 6 Duration	TTLe in 5 Onset	TTLe in 5 Offset	TTLe in 5 Duration	TTLe in 4 Onset	TTLe in 4 Offset	TTLe in 4 Duration	TTLe in 3 Onset	TTLe in 3 Offset	TTLe in 3 Duration	TTLe in 2 Onset	TTLe in 2 Offset	TTLe in 2 Duration	TTLe in 1 Onset	TTLe in 1 Offset	TTLe in 1 Duration	TTLe out 8 Onset	TTLe out 8 Offset	TTLe out 8 Duration	TTLe out 7 Onset	TTLe out 7 Offset	TTLe out 7 Duration	TTLe out 6 Onset	TTLe out 6 Offset	TTLe out 6 Duration	TTLe out 5 Onset	TTLe out 5 Offset	TTLe out 5 Duration	TTLe out 4 Onset	TTLe out 4 Offset	TTLe out 4 Duration	TTLe out 3 Onset	TTLe out 3 Offset	TTLe out 3 Duration	TTLe out 2 Onset	TTLe out 2 Offset	TTLe out 2 Duration	TTLe out 1 Onset	TTLe out 1 Offset	TTLe out 1 Duration
															0.25	67.00	66.75																																																																																										
															2,451.25	2,516.75	65.50																																																																																										
															3,001.00	3,066.75	65.75																																																																																										
															3,551.00	3,616.75	65.75																																																																																										
															4,084.25	4,150.00	65.75																																																																																										
															4,617.75	4,666.75	49.00																																																																																										
															5,167.50	5,216.75	49.25																																																																																										
															5,684.25	5,750.00	65.75																																																																																										
															6,217.50	6,283.25	65.75																																																																																										
															6,767.50	6,833.25	65.75																																																																																										
															7,317.50	7,383.25	65.75																																																																																										
															7,884.00	7,933.25	49.25																																																																																										
															8,417.50	8,483.25	65.75																																																																																										
															8,950.75	8,999.75	49.00																																																																																										
															9,500.75	9,566.50	65.75																																																																																										
															10,067.25	10,099.75	32.50																																																																																										
															10,584.00	10,649.75	65.75																																																																																										
															11,134.00	11,199.50	65.50																																																																																										
															11,683.75	11,733.00	49.25																																																																																										
															12,233.75	12,283.00	49.25																																																																																										
															12,783.75	12,849.50	65.75																																																																																										
															13,333.75	13,399.50	65.75																																																																																										
															13,867.00	13,932.75	65.75																																																																																										
															14,417.00	14,482.75	65.75																																																																																										
															14,967.00	15,032.75	65.75																																																																																										
															15,500.25	15,566.00	65.75																																																																																										
															16,050.25	16,116.00	65.75																																																																																										
															16,600.25	16,666.00	65.75																																																																																										
															17,133.50	17,199.25	65.75																																																																																										
															17,683.50	17,732.50	49.00																																																																																										
															18,216.75	18,282.50	65.75																																																																																										
															18,750.00	18,815.75	65.75																																																																																										
															19,316.75	19,365.75	49.00																																																																																										
															19,850.00	19,899.00	49.00																																																																																										
															20,416.50	20,449.00	32.50																																																																																										
															20,950.00	21,015.75	65.75																																																																																										
															21,516.50	21,565.50	49.00																																																																																										
															22,049.75	22,115.50	65.75																																																																																										
															22,599.75	22,648.75	49.00																																																																																										
															23,133.00	23,182.25	49.25																																																																																										
															23,666.50	23,715.50	49.00																																																																																										
															24,216.50	24,282.00	65.50																																																																																										
															24,766.25	24,832.00	65.75																																																																																										
															25,333.00	25,382.00	49.00																																																																																										
															25,883.00	25,948.75	65.75																																																																																										
															26,449.50	26,498.50	49.00																																																																																										
															26,999.50	27,065.25	65.75																																																																																										
															27,566.25	27,598.50	32.25																																																																																										
															28,099.50	28,165.25	65.75																																																																																										
															28,632.75	28,698.50	65.75																																																																																										
															29,182.75	29,248.50	65.75																																																																																										
															29,732.75	29,781.75	49.00																																																																																										
															30,266.00	30,331.75	65.75																																																																																										
															30,816.00	30,881.75	65.75																																																																																										
															31,366.00	31,431.75	65.75																																																																																										
															31,915.75	31,981.50	65.75																																																																																										
															32,482.50	32,548.25	65.75																																																																																										
															33,032.50	33,081.50	49.00																																																																																										
															33,582.50	33,648.25	65.75																																																																																										
															34,132.50	34,198.00	65.50																																																																																										
															34,682.25	34,731.50	49.25																																																																																										
