Keypad 4 Onset	Keypad 4 Offset	Keypad 4 Duration	Keypad 3 Onset	Keypad 3 Offset	Keypad 3 Duration	Keypad 2 Onset	Keypad 2 Offset	Keypad 2 Duration	Keypad 1 Onset	Keypad 1 Offset	Keypad 1 Duration	Opto 4 Onset	Opto 4 Offset	Opto 4 Duration	Opto 3 Onset	Opto 3 Offset	Opto 3 Duration	Opto 2 Onset	Opto 2 Offset	Opto 2 Duration	Opto 1 Onset	Opto 1 Offset	Opto 1 Duration	TTL in 2 Onset	TTL in 2 Offset	TTL in 2 Duration	TTL in 1 Onset	TTL in 1 Offset	TTL in 1 Duration	Mic 2 Onset	Mic 2 Offset	Mic 2 Duration	Mic 1 Onset	Mic 1 Offset	Mic 1 Duration	Act close 4 Onset	Act close 4 Offset	Act close 4 Duration	Act close 3 Onset	Act close 3 Offset	Act close 3 Duration	Act close 2 Onset	Act close 2 Offset	Act close 2 Duration	Act close 1 Onset	Act close 1 Offset	Act close 1 Duration	TTL out 2 Onset	TTL out 2 Offset	TTL out 2 Duration	TTL out 1 Onset	TTL out 1 Offset	TTL out 1 Duration	Sounder 2 Onset	Sounder 2 Offset	Sounder 2 Duration	Sounder 1 Onset	Sounder 1 Offset	Sounder 1 Duration	TTLe in 8 Onset	TTLe in 8 Offset	TTLe in 8 Duration	TTLe in 7 Onset	TTLe in 7 Offset	TTLe in 7 Duration	TTLe in 6 Onset	TTLe in 6 Offset	TTLe in 6 Duration	TTLe in 5 Onset	TTLe in 5 Offset	TTLe in 5 Duration	TTLe in 4 Onset	TTLe in 4 Offset	TTLe in 4 Duration	TTLe in 3 Onset	TTLe in 3 Offset	TTLe in 3 Duration	TTLe in 2 Onset	TTLe in 2 Offset	TTLe in 2 Duration	TTLe in 1 Onset	TTLe in 1 Offset	TTLe in 1 Duration	TTLe out 8 Onset	TTLe out 8 Offset	TTLe out 8 Duration	TTLe out 7 Onset	TTLe out 7 Offset	TTLe out 7 Duration	TTLe out 6 Onset	TTLe out 6 Offset	TTLe out 6 Duration	TTLe out 5 Onset	TTLe out 5 Offset	TTLe out 5 Duration	TTLe out 4 Onset	TTLe out 4 Offset	TTLe out 4 Duration	TTLe out 3 Onset	TTLe out 3 Offset	TTLe out 3 Duration	TTLe out 2 Onset	TTLe out 2 Offset	TTLe out 2 Duration	TTLe out 1 Onset	TTLe out 1 Offset	TTLe out 1 Duration
															650.00	697.50	47.50																																																																																										
															1,183.25	1,230.75	47.50																																																																																										
															1,716.50	1,764.25	47.75																																																																																										
															2,249.75	2,297.50	47.75																																																																																										
															2,783.00	2,830.75	47.75																																																																																										
															3,316.50	3,364.00	47.50																																																																																										
															3,849.75	3,897.25	47.50																																																																																										
															4,383.00	4,430.75	47.75																																																																																										
															4,916.25	4,964.00	47.75																																																																																										
															5,449.50	5,497.25	47.75																																																																																										
															5,983.00	6,030.50	47.50																																																																																										
															6,516.25	6,563.75	47.50																																																																																										
															7,049.50	7,113.75	64.25																																																																																										
															7,582.75	7,647.00	64.25																																																																																										
															8,116.00	8,180.50	64.50																																																																																										
															8,649.25	8,713.75	64.50																																																																																										
															9,182.75	9,247.00	64.25																																																																																										
															9,716.00	9,780.25	64.25																																																																																										
															10,249.25	10,313.50	64.25																																																																																										
															10,799.25	10,847.00	47.75																																																																																										
															11,332.50	11,380.25	47.75																																																																																										
															11,865.75	11,913.50	47.75																																																																																										
															12,399.25	12,446.75	47.50																																																																																										
															12,932.50	12,980.00	47.50																																																																																										
															13,465.75	13,513.50	47.75																																																																																										
															13,999.00	14,046.75	47.75																																																																																										
															14,532.25	14,580.00	47.75																																																																																										
															15,065.50	15,113.25	47.75																																																																																										
															15,599.00	15,646.50	47.50																																																																																										
															16,132.25	16,180.00	47.75																																																																																										
															16,665.50	16,713.25	47.75																																																																																										
															17,198.75	17,263.25	64.50																																																																																										
															17,732.00	17,796.50	64.50																																																																																										
															18,265.50	18,329.75	64.25																																																																																										
															18,798.75	18,863.00	64.25																																																																																										
															19,332.00	19,396.25	64.25																																																																																										
															19,865.25	19,929.75	64.50																																																																																										
															20,398.50	20,463.00	64.50																																																																																										
															20,932.00	20,996.25	64.25																																																																																										
															21,481.75	21,529.50	47.75																																																																																										
															22,015.25	22,062.75	47.50																																																																																										
															22,548.50	22,596.25	47.75																																																																																										
															23,081.75	23,129.50	47.75																																																																																										
															23,615.00	23,662.75	47.75																																																																																										
															24,148.25	24,196.00	47.75																																																																																										
															24,681.75	24,729.25	47.50																																																																																										
															25,215.00	25,262.75	47.75																																																																																										
															25,748.25	25,796.00	47.75																																																																																										
															26,281.50	26,329.25	47.75																																																																																										
															26,814.75	26,862.50	47.75																																																																																										
															27,348.25	27,395.75	47.50																																																																																										
															27,881.50	27,929.25	47.75																																																																																										
															28,414.75	28,462.50	47.75																																																																																										
															28,948.00	28,995.75	47.75																																																																																										
															29,481.25	29,529.00	47.75																																																																																										
															30,014.75	30,079.00	64.25																																																																																										
															30,548.00	30,612.25	64.25																																																																																										
															31,081.25	31,145.50	64.25																																																																																										
															31,614.50	31,679.00	64.50																																																																																										
															32,147.75	32,212.25	64.50																																																																																										
